id,T,dt,theta_0,eps,g,l,k,time_values,theta_values
0,10.0,0.1,0.2,0.001,12.739560485559632,2.4749529788842355,0.08727381279202442,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.2157074806955688,0.20752983709920533,0.23403436821730264,0.23396306553503227,0.1569410840252604,0.11084961424929378,0.11602797309600532,0.04041285551200646,-0.055244895990556105,-0.07770588735766723,-0.16717340035541617,-0.20880280434283016,-0.23456335610150894,-0.3421862279110851,-0.36422843710909825,-0.315191070396715,-0.30208256423418256,-0.24201431756822483,-0.24760509690430477,-0.19732478013506016,-0.04524616341422505,-0.02742124702437706,0.06220399215112272,0.09227409845823142,0.20200697255791714,0.28144358108236295,0.2861293460967203,0.3626832304993541,0.3423953021812834,0.3445516976215992,0.30930217535568527,0.34485951482314153,0.22927827736132772,0.14750302700104118,0.12889687916670217,-0.019072395337986634,-0.05821816884399616,-0.21332803406654754,-0.2664749388741914,-0.27990712230144754,-0.3342678828972403,-0.3806988118340109,-0.39888794562384916,-0.3940468704625205,-0.4012655598821389,-0.32939128989250044,-0.25777454401324884,-0.13396295817960213,-0.07213401456548424,-0.05009304140873562,0.10427568209073515,0.16538511460305777,0.23059968014816973,0.33295721211725254,0.39194620848902356,0.416420337020267,0.36863433115841976,0.3737808081251933,0.36315792819162235,0.3348754546975732,0.22480729240737524,0.1577896644785075,0.04398923088825013,-0.04759977337619345,-0.07232207317706475,-0.1383351011474344,-0.25742982059628494,-0.284355976748822,-0.34959151389006793,-0.40818246954089016,-0.4166866381132214,-0.40109405423107114,-0.41273987734811013,-0.3034106683134521,-0.38928332654684006,-0.21376438974626621,-0.13135065917645183,-0.04243015281077219,0.08165257325469136,0.1264523481907444,0.2832259441922199,0.38760565096710875,0.5223330763841673,0.50208338977538,0.5545231211105908,0.6019338522838986,0.6040165988849073,0.5147369972335808,0.39198663173363474,0.308909750896114,0.1648371917420433,0.06695642547975525,-0.12421657319312746,-0.25732182144779714,-0.40383459833392754,-0.5409990099745212,-0.6064086878667139,-0.6556649744968502,-0.6801872823402151,-0.6718155710969627,-0.661465466820208"
1,10.0,0.1,0.2,0.001,11.973680290593638,0.9237980654944229,0.09780601164730804,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.20813970033646534,0.1583961699459976,0.1381677979520974,0.0905915075330797,0.07325746414100977,-0.04481279846310855,-0.08975841257892898,-0.1117092452572418,-0.1882359264628537,-0.24849278529422567,-0.24336518250633044,-0.18432051278872616,-0.18768089540144148,-0.0614993545471601,0.08332975401753065,0.1603667941806736,0.3158914859749053,0.3001674522705745,0.28599849664803734,0.24968673705315614,0.20143169957752322,0.09319489697209273,0.06237880142338572,-0.1357605873829525,-0.2317553513420233,-0.2738229631501682,-0.3349799099818258,-0.332038537383096,-0.2783378237546226,-0.16840275406914254,-0.1183509482272858,0.0823247530955121,0.17565835316007836,0.28599467049396854,0.33206379195534863,0.4172217551861261,0.27425486129534343,0.31436911248173965,0.16996522743272438,0.11002572094734044,-0.037457995205590885,-0.17187967328101597,-0.2794336826010715,-0.29660110134516365,-0.40306697626041305,-0.37003163198453665,-0.295143826136377,-0.1327775583749264,-0.06983717797474573,0.1402274675600164,0.22213244792991588,0.2907846517744491,0.3424356187499463,0.3556235501941682,0.28995935764281083,0.2664908931369292,0.15835312523124123,0.025933005741391117,-0.1594260355447156,-0.24707194102961683,-0.3409183150502659,-0.3914663563212655,-0.38609707477998695,-0.3336467010025899,-0.2888075734336444,-0.09929511386851211,0.057662331859152684,0.1733530313765419,0.3028232184210853,0.3751387074073054,0.4281035994286084,0.4212856815008406,0.3872768481424291,0.16419502046417112,0.045196432348848084,-0.13646545408000976,-0.26148275670857346,-0.37461141684006977,-0.4036064236213647,-0.4075231948649677,-0.38655022163343067,-0.3352442546626248,-0.18397781289562581,-0.06507314326368868,0.15876141969195784,0.22636791012718,0.46604931882421613,0.5079031251574473,0.5542555872689218,0.5793476216182737,0.407431944901632,0.2699882234047233,0.012814403780015842,-0.1915775689666843,-0.43384506177460525,-0.5614227623493285,-0.6345415985839964,-0.7088180548055868,-0.5716394817440662,-0.44703716723315284,-0.2445263085641702"
2,10.0,0.1,0.2,0.001,12.61139701990353,4.037289373746292,0.021530226940799133,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.1762634784822815,0.2427640884571658,0.23113408960160559,0.12967850376909407,0.11297276451758022,0.07917525178747849,0.16487431258412344,0.07536780845557262,0.03672001353495608,0.018955219394075136,-0.06610416793984988,-0.07801157800279257,-0.1433785528203627,-0.11939878866365339,-0.19463212095416538,-0.17400406583082456,-0.1669942005846747,-0.2131343968967253,-0.18572168438740594,-0.2459232778154014,-0.23470637235744102,-0.17338427605041506,-0.1647454566242866,-0.1754076501142546,-0.11473176079630988,-0.02914833110684044,-0.05292624512579522,0.007690026266810927,0.03181033959631921,0.08619208908637012,0.1245366895105869,0.164460832142169,0.18751658144787384,0.21713213995831399,0.21855936964234363,0.2189522443322166,0.19759565339122165,0.11111308185678119,0.18381384625491565,0.1530624819715635,0.13234582951669108,0.07447694720596301,0.1206362804209672,0.0024038148894865025,0.037120100287133535,-0.021763907357925626,-0.03872136347419572,-0.06098454134521028,-0.058346107904132846,-0.1080465479916905,-0.14279930908077615,-0.14994100295483778,-0.20740158347656734,-0.21290846030192512,-0.23108366620970375,-0.19982874831420813,-0.16108950185476822,-0.17775216958240478,-0.15251875000523193,-0.1432921137300511,-0.03944289605413876,-0.053250259247139456,0.0016277730939140457,0.015473341167808932,0.07394073280229115,0.037460053833864096,0.13191773106741783,0.13965844709161454,0.2242975692549314,0.22553812686103933,0.20398227694166815,0.19518865805729071,0.191356410122619,0.23050507330989528,0.17579597117081305,0.23034378090504273,0.12035304282144116,0.10120572341784591,0.05484244396443367,0.0026644678478006945,0.022647661549861725,-0.05520455364068246,-0.031916854130640264,-0.10433193368154794,-0.19884888739872772,-0.19541750508563593,-0.1974142620002416,-0.1745276984029685,-0.24156139932062942,-0.23958681158330353,-0.27534219045793534,-0.18258343547907646,-0.27576738381435845,-0.17429977560938756,-0.15431616847100035,-0.11344891888278165,-0.06608221442682659,-0.014352735897783839,-0.005144296120939492,-0.01928345187289325,0.12566308335601536"
3,10.0,0.1,0.2,0.001,9.50385937895567,2.1685911090466155,0.09340884899637417,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.20083404354974185,0.20387874924672397,0.1702780822264374,0.15547460588869688,0.10861773736731718,0.04558141465811051,0.10792010706424382,0.03497529477569037,0.026918995080681782,-0.003419048693430793,-0.08083761231426141,-0.11596722089723403,-0.2091733418187467,-0.16853673761447857,-0.2721280130946113,-0.24586226828434365,-0.2655451279418169,-0.2475092858583687,-0.23421154796455312,-0.2513402994771846,-0.2033641904093882,-0.19989351385679374,-0.12330881651945663,-0.04551011570522458,-0.04522249222769163,0.11573374486692423,0.10375621922705468,0.1922515194833664,0.2860120981344307,0.1972182449882424,0.25831568159195484,0.27572726939340086,0.25545697557292585,0.3333922205135645,0.2661322392627562,0.2746487087348056,0.16862051260106892,0.14115547572939158,0.054159042707119236,-0.010191477414600204,-0.054549265932559106,-0.10573847441145456,-0.2079263444289252,-0.25649972543749494,-0.28962245378027546,-0.30088265896450656,-0.3554453767700457,-0.32050514539044866,-0.26394173621674344,-0.31680350410537605,-0.24519551046150587,-0.1341339450666018,-0.15293578842330385,-0.10137544138545812,0.0006574877541472447,0.05699638176306402,0.14672524443297072,0.12677698363997017,0.2284520522755129,0.2905231018558313,0.337474921165025,0.3606291712731266,0.38432503675743585,0.39443586479960707,0.32227816370088835,0.27424554047998945,0.21868022967147296,0.12848423508453313,0.03730351984560587,-0.011228135010368338,-0.05298466156166099,-0.15369578448673574,-0.2484656770710896,-0.2599735153500567,-0.311799088281224,-0.33128321400541116,-0.4422990013137332,-0.3723725297188751,-0.3023200273176155,-0.2696175725126173,-0.27762886199122233,-0.25862610201669683,-0.2160141985784341,-0.11101288843261023,-0.03660905039340911,0.0668668045930784,0.13183353014924704,0.19594973360271078,0.2784022416652658,0.3365564297272278,0.36941405163488017,0.36569171966234615,0.4129799062921649,0.4302880312891387,0.4078319316694893,0.37743789611290046,0.4006363582776261,0.34629514706403436,0.19136673037395602,0.18808961831881918,0.043897441563439596"
4,10.0,0.1,0.2,0.001,11.438651200806646,4.202427259718735,0.04990727789445981,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.21849539802394757,0.24607847927919124,0.2247005494874933,0.16941279038885998,0.18851085007166754,0.15459252925364494,0.13731903119888225,0.08943317619774263,0.06913808800895285,0.06556509663708389,-0.025201274467840276,-0.03567817520908421,-0.024088107221115984,-0.12741944928445664,-0.16280611379645102,-0.16009909144702567,-0.20649538852447394,-0.22941692997905,-0.18613914678574434,-0.2845835619858702,-0.2448918666210845,-0.25940899069620615,-0.27979213979421896,-0.23571732849368654,-0.18252983271495554,-0.19814022972028492,-0.11805906460140442,-0.08358332791884647,-0.0029571801285401614,0.017412523196133824,0.047764260499095545,0.08708829132848342,0.11310370243454736,0.1463278201072725,0.19313197816146355,0.1855111621969594,0.20066800169749627,0.25897407472159417,0.2894860574149465,0.24704612522787217,0.17739199577259152,0.2614424273176407,0.22183850643476402,0.179954988765284,0.15266255059211067,0.14047185156351993,0.12119324437189447,0.028170957119962124,-0.010833581564971634,0.005143485586019514,-0.07420023799010424,-0.17470334005255386,-0.2216440333112843,-0.1415611859770404,-0.2928704488203291,-0.23588179540552368,-0.3070458273199521,-0.2833054360367807,-0.25682115894574925,-0.3413040871900412,-0.26827418271981585,-0.19655222572829298,-0.1789395886179153,-0.11816308278820144,-0.16940807860839735,-0.1097507490994429,-0.055278489427366254,0.005724393909939441,0.028207515166477102,0.07804136976603765,0.1259679668890515,0.18571925821099178,0.2262291391712347,0.23118693691461017,0.2764648934808515,0.34557999053340105,0.2576463652250714,0.3333725983927936,0.31375932172807125,0.27819847210792237,0.26378931793866883,0.21820120409436472,0.20876697737932337,0.11737474146683578,0.13214875853817395,0.07796803106251414,0.07125245853858658,-0.03882516572637905,-0.10534799551309733,-0.15449080625408793,-0.2275413612004171,-0.19214241201719237,-0.2753439053321621,-0.302862217192535,-0.30512616025673556,-0.3900888780221497,-0.38120684350015355,-0.35235035101477363,-0.3384323683313577,-0.3466740199981941,-0.2868456031934714"
5,10.0,0.1,0.2,0.001,7.272387217847768,2.9956315415712567,0.01574355304937578,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.17318358579173637,0.23888487298702948,0.21963736432692066,0.2018531617959929,0.13205583609060428,0.2046433795996759,0.09197070213938338,0.12324518206650384,0.058728383934306176,0.018505947330337617,-0.03854043179179243,0.00860756639126932,-0.08740614261070623,-0.1184427393935657,-0.10382322598666062,-0.1172593196571181,-0.14096737469251996,-0.17831492648474515,-0.2359098696738359,-0.2037738973072682,-0.2667567253669966,-0.19667201861985228,-0.18849191384804176,-0.18658230327338024,-0.20290660367231642,-0.12915526762776655,-0.12011334811298853,-0.17585354941151377,-0.1280392381034137,-0.03356745715253638,-0.025301573974892914,-0.011694052818582042,0.04533489967926323,0.05450426677163696,0.13181701748320293,0.14159886211642453,0.16710809868868975,0.14766399041697628,0.138822987266617,0.21769551923673242,0.22405984959113925,0.17772385631704257,0.2162729013223099,0.17151484593501437,0.16153432577080307,0.15869746052878028,0.20337975907775088,0.13985925141563554,0.050250460045041224,0.06895566279290966,0.026786981580041478,-0.004117962090207698,-0.04300774475183464,-0.08506783068492753,-0.17783502192714426,-0.1690775045667718,-0.1548651763016272,-0.1728762686076309,-0.18895542826710798,-0.20659821829950134,-0.2823684403970847,-0.22773077152796165,-0.17681875501499206,-0.28812468195216795,-0.17376315291011324,-0.09893475935996952,-0.1483450941162094,-0.11556108750897395,-0.06428146347835678,-0.06182181025001101,0.005925713832172979,-0.062153838351158903,0.031011054005863174,0.14783027711183913,0.17403056787586946,0.18511391667706464,0.2003445414579645,0.16297009043318245,0.20581224898989567,0.25707672197407416,0.2399498958265353,0.25698560421897604,0.2693042839199736,0.22337013590285063,0.19688806771439848,0.18017859528858957,0.17552910947041953,0.14861833718814482,0.0885359468289221,0.011095148164666876,0.04942785529844562,-0.006622816572339811,-0.05447122971045931,-0.079154424107394,-0.11579986900858819,-0.20439061707819917,-0.13247711746611793,-0.16330531324459266,-0.189261252140362,-0.1680422323503112,-0.26333047207309807"
6,10.0,0.1,0.2,0.001,13.27631171992582,3.342489796049292,0.07822789660768364,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.16857861874546637,0.1624267581432298,0.17923233733698088,0.22842726170966665,0.16203590718160382,0.16715382941513518,0.027257954561881848,0.07164655855418747,0.0608971214210126,-0.05036154238727235,-0.00854803316751615,-0.16091806502258074,-0.19263557443486126,-0.2669280607982285,-0.2357395597727117,-0.27565176288948867,-0.17386107067652495,-0.2126724696627307,-0.1661872288754815,-0.13260307825284298,-0.1939955662672948,-0.16913699853805492,-0.02504772506925377,-0.060045057736206914,0.028174792194694098,0.04818509169922168,0.11536795073676506,0.14686164777365024,0.20735373878740657,0.20164750832788858,0.2634302088658624,0.220092700320716,0.2715166826087199,0.18896911749658177,0.21267411210110754,0.16689742260301074,0.16862326287553014,0.09822361080211597,0.08701195475260076,0.024894149795804635,-0.06484734377852097,-0.10391262950884392,-0.13627687755198672,-0.1862590913835675,-0.2071501773884819,-0.22083171850906,-0.2523388410083812,-0.2296199122479314,-0.2818329355149542,-0.19920086918969587,-0.2526849633664534,-0.14303825291658134,-0.1275595918085252,-0.05830608338253685,-0.013124332505159382,0.04612498037813681,0.0029876363178240467,0.056968845555249774,0.11708752517168175,0.23341650136008146,0.311087047642133,0.2494667416485755,0.24955878573083623,0.2513947793856683,0.2720141767378232,0.2845210415806451,0.23751930813965194,0.18447701071985184,0.17228707455490194,0.1172560598268277,0.012804012504094766,-0.044395404605723734,-0.05410394077769211,-0.08621478861992221,-0.19098564122293998,-0.20802208734919933,-0.24449061434709174,-0.3122213959337674,-0.332835185503454,-0.30646710438056424,-0.3092116874266269,-0.26923139100770355,-0.30691226454950626,-0.22596175131610596,-0.1367836716491409,-0.10784546777868428,-0.04465177922092459,0.019331962808637235,0.07979860813432174,0.1412350771665131,0.21712289250405767,0.25948275652023806,0.26630282720526527,0.3585936658714812,0.3566822997587964,0.3939823100053757,0.3581122981753714,0.3282955189331792,0.33003931787244456,0.2946578508019336,0.16988294870713508"
7,10.0,0.1,0.2,0.001,8.545259681298685,4.868141109777064,0.0903809009189978,"0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0","0.16701241350985446,0.19021958571476796,0.2509182347936095,0.2776900371147367,0.18052276511783075,0.23599713243629608,0.21742310854625194,0.2069928162684392,0.1880954416901203,0.21284506119284835,0.16372665648556234,0.0855598287774329,0.048896517365482235,0.04071128214619482,-0.04997477507406813,-0.09582686761713424,-0.06599232404205149,-0.10454082110756047,-0.1801388067801681,-0.19779064566385207,-0.2766252242782224,-0.34888516876979847,-0.31639960928555766,-0.33823404446125604,-0.37208129980745913,-0.39707698611927994,-0.4081958037640643,-0.4123144516417018,-0.37245982231030855,-0.36067748501582664,-0.39200613295120335,-0.26755224288522916,-0.3310157632360238,-0.18373900043158287,-0.2591739490356985,-0.14082173725123445,-0.0415434257112935,-0.015511796967196938,0.03695242749944894,0.10636595380705574,0.2062832536317079,0.24114082402949977,0.26702294335588567,0.310039570426428,0.39962923808156026,0.44540263926076096,0.48148341343647777,0.4327696144935206,0.5488874917832328,0.503667299916148,0.5355722939813601,0.5341053695627226,0.4634452006986493,0.4437973492965602,0.4332904515985932,0.37707481547208804,0.32259632346483247,0.26022673824756637,0.18657551132276629,0.13111989814887198,0.07600593445259046,0.04405705091391757,-0.036831317999501824,-0.15506843168737067,-0.18283523104083027,-0.26529834692890114,-0.3119893216068123,-0.4302113138140358,-0.39879050668538846,-0.4554632178171981,-0.4538457706108107,-0.4984908179107351,-0.5173913934074682,-0.4489978942625496,-0.6036167185022515,-0.580091416063322,-0.4845469732972997,-0.461628410043598,-0.4856383202624485,-0.47573470156427367,-0.392828399574065,-0.3041376735684859,-0.2666440862750781,-0.16233894851209502,-0.12465351429412916,-0.0180175224481603,-0.017060494058558834,0.09259654519237778,0.13279552064860395,0.3099948694482208,0.38767202321097033,0.4142172694625298,0.5349263968818815,0.6074425087536628,0.6772452753969236,0.777215104304991,0.8262433173225205,0.8980612249546284,0.838337892461009,0.9270871479220337,0.8768148192309755"
