id,T,dt,theta_0,eps,g,l,k,time_values,theta_values,theta_clean_values
10,10,0.5,0.6283185307179586,0.01,9.81,3.9113948303841823,0.004190733713168816,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.6802661147793748,0.31716865032161523,0.014449003882593216,-0.5376105751230799,-0.6263063892666995,-0.39101859648556914,0.1566829593515139,0.5359345409394856,0.5816697223305747,0.5630475915254889,-0.08981135339274052,-0.3356412652262213,-0.6041419264135088,-0.35131304343658365,0.16312946205021583,0.4585109920572942,0.5478019164895793,0.36606554848152356,-0.17072590614456606,-0.6822584951303311,-0.5433950823185608","0.6283185307179586,0.4440436883971055,-0.00959299873702782,-0.45721483194328133,-0.6280407992293913,-0.4304579795836191,0.028769732946234833,0.46996090350133163,0.6272078099445979,0.4164686888796987,-0.04791868083896311,-0.48227185562320074,-0.6258201786723265,-0.40208729281770417,0.06702133042444906,0.49413808291645767,0.623878932601518,0.3873257755872775,-0.08605919019227122,-0.5055504059236209,-0.6213855114077271"
11,10,0.5,0.6283185307179586,0.01,9.81,4.868141109777064,0.009038090091899782,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.6489050174030214,0.5969357918034159,-0.10781702884492912,-0.39465185545086123,-0.4985932773676285,-0.34201930123137503,-0.34205904296009326,0.22393566259556835,0.29561094813449673,0.5958623169446586,0.40663907731571103,-0.011641994602502481,-0.38500505691532555,-0.6642742725702122,-0.4699393007399857,-0.4487814345830528,0.3702979201169466,0.4322017519510359,0.8012816827869126,0.5944855917966806,0.23915019339714508","0.6283185307179586,0.48025962088560725,0.09944694901250646,-0.3313831381432282,-0.5983059222894338,-0.581474680741032,-0.2879356756926106,0.14866512054523984,0.5106461275409262,0.626406370564641,0.4468286762384554,0.049561269526809185,-0.37266417688657,-0.6114622328384238,-0.5610543532573549,-0.24259256359209935,0.19688867343088037,0.53781981692814,0.6206792619148955,0.41054304345152426,-0.0006577384698086275"
12,10,0.5,0.6283185307179586,0.01,9.81,4.002725736831929,0.0027517483706677084,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.4430974562566678,0.3401484211579872,0.010494684856615553,-0.5800017805114626,-0.5656828867816862,-0.3785383776358088,-0.15501258795810233,0.2733550779538284,0.6865380952306956,0.38772835601738337,0.08094615769654818,-0.4186220086620626,-0.7438147997728578,-0.5409951950357732,-0.10881221795411665,0.3805036122585443,0.5905803517947429,0.4264545112310729,-0.05434754125145609,-0.1787921567511646,-0.7841548397857723","0.6283185307179586,0.4482483203132556,0.002638302305532275,-0.44458822138440307,-0.6282977327973032,-0.4518771328158666,-0.007914732401185398,0.44089703312903716,0.6282353387615907,0.4554744623153523,0.013190638849361114,-0.43717495334121054,-0.6281313477974787,-0.4590401125978658,-0.018465672214936335,0.43342218069154037,0.6279857585756754,0.4625738876653058,0.023739482559927277,-0.4296389149192331,-0.6277985692902135"
13,10,0.5,0.6283185307179586,0.01,9.81,2.600244516771654,0.001394233892085059,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.4659454192545591,0.34094633476400604,-0.43145902218258536,-0.5920340258987761,-0.4134088124771794,0.10261182534817245,0.5883288279541028,0.5469386240082419,0.06403013622373077,-0.576078682046145,-0.40366800304610945,-0.20913289741120722,0.6404810458541765,0.40718649077562835,0.15502875586925496,-0.2550018816490285,-0.6005354320484815,-0.2377014465705377,0.3851885902661537,0.6974208571665368,0.2638326114472912","0.6283185307179586,0.3511247279910817,-0.2504799123531307,-0.6182994099289431,-0.439404080269241,0.14072046364018095,0.5885578142363295,0.5127771060253621,-0.025727088347482996,-0.5399686706205639,-0.5693125409779215,-0.09023197701324798,0.473838192961879,0.6075304165241819,0.20281602732660203,-0.39188173860105047,-0.626352283334173,-0.30793663656488834,0.2963504058364077,0.6251988764768381,0.40204288480697"
14,10,0.5,0.6283185307179586,0.01,9.81,1.1943027143039653,0.007147440579182093,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.5245542131677011,0.08417599215205235,-0.5193725733779928,-0.1260971337762649,0.6069610055326431,-0.035428733747423585,-0.6667213987519682,-0.08522426577920801,0.5845033205880646,0.2094181219086626,-0.5866129651480014,-0.09038620937466812,0.6162123772125592,0.425879659782649,-0.5651749120501708,-0.4359949674227592,0.7532877559987416,0.5826018739484259,-0.5822465376711214,-0.7283110153318548,0.7128097348096137","0.6283185307179586,0.024810176436349307,-0.6296406355948421,-0.07487936065870726,0.6335029915023886,0.12627186760335762,-0.6395699498940111,-0.17977969078237388,0.6472025992566082,0.23601285010301387,-0.6553423226669166,-0.2952319002384536,0.6623682723938917,0.3570949174658036,-0.6659871743067028,-0.4203440692653717,0.6632800029612691,0.4825547417343331,-0.651084033695853,-0.5402014392055803,0.6268139199162965"
15,10,0.5,0.6283185307179586,0.01,9.81,3.851429701585177,0.009707587591907891,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.6152133149832681,0.42110999691328604,-0.18688638824332648,-0.5449834526421159,-0.4745556132372589,-0.1917377135485315,-0.2075896435886127,0.565011863150376,0.7990867810951006,0.21931266220589257,-0.11568585936087172,-0.6546117604329822,-0.713495022834927,-0.36734957342539265,0.0540942684006413,0.5133469595199014,0.5902718227066405,0.28698745487888033,-0.19303069840800358,-0.5524448531089209,-0.40387445452163573","0.6283185307179586,0.44117460717003854,-0.017874099248793768,-0.46554160500106473,-0.6273557795490377,-0.4153782541916031,0.05356155132946938,0.4884109240780459,0.6244699803012493,0.38822658726089254,-0.08906701149665265,-0.5097197860224731,-0.6196684916568497,-0.3597994775360045,0.12426998941631504,0.5294107613585717,0.6129635644400429,0.3301826434654571,-0.15905129344558344,-0.547431580720721,-0.6043723215245436"
16,10,0.5,0.6283185307179586,0.01,9.81,1.9662141116216838,0.0043341373543138205,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.552299916100506,0.05158170800399747,-0.5081218439358197,-0.6011846289431356,-0.2394197466631983,0.6065825075668956,0.4186521738455072,-0.28036302620956294,-0.6679405749086686,-0.2519632545892865,0.3366237121508985,0.5030847526110528,0.13052188197798842,-0.37283970206389094,-0.7102214659750725,0.09576034461206516,0.5292344258942565,0.4017448904707191,-0.04352465976077646,-0.4143559739800923,-0.3854173609614356","0.6283185307179586,0.2617401090886016,-0.4275973019859393,-0.5996886491063089,-0.06781018221536117,0.5485845382308123,0.5145263565437252,-0.13336662240195674,-0.6154013223908408,-0.3773747852808062,0.32026612458616455,0.6252265038733772,0.20015371576050012,-0.4729113934218964,-0.5778466834221405,-0.0014684695691080663,0.5767413964435738,0.47479298596184993,-0.19737359934601895,-0.6249472859351145,-0.32277022508990794"
17,10,0.5,0.6283185307179586,0.01,9.81,2.6130011507411357,0.0027052422317585716,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.46139017857848624,0.40879973361408656,-0.2053436301421593,-0.7775520602915329,-0.38084662299498173,0.013286934816525958,0.46157085432310807,0.6965477964899394,-0.1244766279874022,-0.7517811917010362,-0.6272772196237896,-0.14579425157060294,0.4540846685843286,0.5163450572557049,0.1906476937772178,-0.433887019259545,-0.6768977638189141,-0.24306895819537877,0.28239274314576435,0.6141890414409874,0.37035987509271656","0.6283185307179586,0.35247798414215253,-0.2473819733522601,-0.617416149249997,-0.44408029323578546,0.1324936530553474,0.5850757598333415,0.5193175339153022,-0.012244445423453182,-0.5323143701074642,-0.5760299385086978,-0.10850430361724428,0.4606611479166458,0.6125916464707977,0.224850581999246,-0.37215603746820525,-0.6278732426709159,-0.3322475272536042,0.2695120595687571,0.6213653457443257,0.4268305515840999"
18,10,0.5,0.6283185307179586,0.01,9.81,1.0846467740096224,0.0052813443360334045,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.5361414313966497,-0.09483525304505183,-0.5024835932584937,-0.01401000530642138,0.39202811894559847,-0.05780382066838388,-0.47319628104568906,0.30834794558260237,0.48677874126903636,-0.46508533392104356,-0.5051225996175158,0.3639003480994851,0.5560208054238138,-0.5048410346449123,-0.3114860810480783,0.5884086230701008,0.2802319077189747,-0.579635778241484,-0.031803817847581406,0.6361045624907669,0.04233478639176999","0.6283185307179586,-0.0362034896252752,-0.6188835077213544,0.11016239068019407,0.5906230890036226,-0.1880772209755126,-0.5440179348146876,0.2703395514652467,0.4808494012324615,-0.35447502029451844,-0.4049743338376053,0.43539071379521627,0.3221015937267428,-0.5069645987831142,-0.2382059230903174,0.5640821077864966,0.15749229197447412,-0.6037337878987867,-0.08128510651351917,0.6247553879977488,0.008278222667857271"
19,10,0.5,0.6283185307179586,0.01,9.81,1.5210920707289786,0.007028325952142594,"0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0","0.5851689755619776,0.1984046470025418,-0.5675729953024343,-0.3166529183696638,0.40376507069072354,0.6530038927276148,-0.2071672825771318,-0.755127577273569,-0.2084599658234744,0.4304480082762769,0.44601474458174667,-0.23979825080979195,-0.498817369613614,0.04427697825026644,0.5616153374060542,0.2772834324787089,-0.7395581342697387,-0.5480867977989353,0.4512037404722176,0.68180803054583,0.01455090106662211","0.6283185307179586,0.15446709233775746,-0.567446813418659,-0.42276520270192863,0.38342859239037524,0.5864466182510149,-0.10280576016530724,-0.6265933147956433,-0.2049297754624822,0.5448400294922509,0.4589701745882282,-0.3412016375406585,-0.6018565911787466,0.05034658929911173,0.6214088213774831,0.25380376099102286,-0.5186370927432391,-0.4918517070622439,0.29637013625957215,0.6137106114515499,0.0025032322296310583"
