file,host,n_obs,n_planets,median_sigma_ms,rms_catalog_init,rms_random_best,rms_random_median,rms_random_worst,tperi_shifts_d,trend_coefs
UID_0082632_RVC_001.tbl,HD 152079,15,1,2.7,3.256285083093067,3.256285357482148,6.863697208472731,8.964586902744758,+32.0503,"0.00719818,4.6359e-06"
UID_0083043_RVC_001.tbl,GJ 649,43,1,3.39,4.989650655460855,4.989587358541733,4.98961506525739,4.989649360621359,-21.0647,"0.00153201,-1.764e-06"
UID_0083547_RVC_001.tbl,HD 153950,49,1,1.85,10.056620950684316,10.056613471704798,10.056615973537669,10.05666000148366,-94.2376,"0.00641585,1.74121e-05"
UID_0083949_RVC_001.tbl,HD 155358,71,2,3.05,9.487345710162781,9.487339464327162,9.529576488135026,9.652718305071211,"-16.0127,+125.1326","0.0145784,1.3061e-05"
UID_0083949_RVC_002.tbl,HD 155358,122,2,5.19,7.081174031900622,7.081154755342732,7.081180084784302,7.081190358869045,"-90.2935,+0.6296","-0.000124078,4.10561e-07"
UID_0083983_RVC_001.tbl,HD 154672,6,1,2.185,2.9296166765490366,3.0137149699160015,3.0137881095163994,4.521968942104148,+12.7351,"-0.0172758,0.000308808"
UID_0083983_RVC_002.tbl,HD 154672,16,1,2.75,5.65729963380307,5.657516993149236,97.96061969271007,157.97021464294028,+12.0112,"-0.001971,-9.79042e-06"
UID_0084069_RVC_001.tbl,HD 154857,18,2,3.4,6.764843754462547,6.764839133859813,6.764854125145106,6.7714021852705235,"-49.3018,+1377.5687","-0.0981559,2.97377e-05"
UID_0084069_RVC_002.tbl,HD 154857,28,2,1.6,7.490486544490005,7.49047871529352,7.496444536236258,7.496481176693035,"-48.0460,+1125.4011","-0.0312753,7.55286e-05"
UID_0084171_RVC_001.tbl,HD 156279,15,2,4.0,8.389337419209106,8.389337444599859,8.463499682836389,271.6941243669025,"+0.0174,-404.7593","0.0429628,-0.000222328"
UID_0085523_RVC_001.tbl,GJ 674,32,1,0.6,2.7027397032241707,2.7027401532486595,2.7027404747158945,3.3298999552494304,-0.0094,"-0.0223364,-3.48661e-05"
UID_0085647_RVC_001.tbl,GJ 676 A,75,4,0.95,2.062478807073947,2.0624465861147048,2.079493264488729,2.2298628195934342,"+0.0532,+0.0778,-16.5741,-929.6098","0.115922,3.07134e-05"
UID_0086375_RVC_001.tbl,HD 159868,28,2,1.35,6.473827349245285,6.473825478293373,6.473827395129618,6.473829019582356,"-9.3058,-157.8391","0.00479731,1.00608e-05"
UID_0086796_RVC_001.tbl,HD 160691,21,4,3.3,2.9269762860612794,2.9269659343629852,2.926969048666777,2.926970177918773,"-315.1022,+169.7224,+0.4459,-11.9743","-0.0281197,-0.00011578"
UID_0086796_RVC_002.tbl,mu Ara,108,4,1.5,2.590257739739842,2.590133604011771,2.5902455480060635,2.5902601675835775,"-5.5665,+110.4310,-0.1051,-8.8308","-0.00651288,1.21178e-07"
UID_0086796_RVC_003.tbl,HD 160691,38,4,3.2,4.36906490473541,4.369064361728622,4.369064899737744,4.369067132643148,"+314.6582,+1602.4757,-0.2918,+2.6337","0.0178863,1.18473e-05"
UID_0086796_RVC_004.tbl,HD 160691,45,4,2.8,2.68653922644325,2.6865015812698454,2.6865089942449276,2.686563334154549,"+316.8256,-24.8092,+4.6468,+151.4731","-0.000694607,1.07907e-06"
UID_0086796_RVC_005.tbl,mu Arae,40,4,3.6,5.207187473244235,5.207174930028117,5.207189876869666,5.207192946048179,"+14.7106,+669.3844,-0.0320,-20.8513","-0.00268295,-3.34905e-05"
UID_0086796_RVC_006.tbl,mu Arae,86,4,0.86,2.177155892217098,2.1771553662201106,2.1771565102647186,2.177168326630863,"+320.9523,+43.5679,+0.3957,-149.5277","-0.0649761,3.68128e-06"
UID_0087330_RVC_001.tbl,HD 162020,46,1,8.0,330.5896163759219,330.65091773480816,330.7424175152539,331.46803861750954,+1.0655,"1.4,-0.00367976"
UID_0087601_RVC_001.tbl,HD 163607,53,2,1.11,2.726587066093161,2.7265290196599117,4.85240444047576,26.92232173635816,"+0.0248,+0.2124","0.0030408,4.91851e-06"
UID_0088268_RVC_001.tbl,HD 164509,49,1,1.32,4.654368646051752,4.6543686038767556,4.6543716523333005,4.654372278360731,+84.3522,"-0.0146831,-1.71828e-06"
UID_0088348_RVC_001.tbl,HD 164922,64,4,2.3,2.271243683470105,2.2713165598152925,2.2714755447599995,2.27151881580493,"+61.3748,+11.5866,+0.7247,-19.7421","0.000131688,2.00925e-07"
UID_0088414_RVC_001.tbl,HD 164604,18,2,4.55,7.694970478555988,7.694959714027897,7.9515960769526535,21.9585386283469,"+19.5566,+621.7211","-0.0106406,2.39173e-05"
UID_0089047_RVC_001.tbl,HD 167042,31,1,4.0,6.250957428295171,6.250956088298833,6.250960609785108,6.250961890855363,+0.6573,"1.30207e-05,-1.3131e-06"
UID_0089047_RVC_002.tbl,HD 167042,29,1,5.5,7.057018340397945,7.05699611134607,7.057022890842499,7.057033201359187,+6.0530,"0.00737803,-2.04503e-06"
UID_0089844_RVC_001.tbl,HD 168443,106,2,2.5,4.455085332016489,4.455085927950098,4.455089162065319,82.00073666882774,"+0.0139,+10.7537","-0.00852077,1.21453e-06"
UID_0089844_RVC_002.tbl,HD 168443,30,2,6.0,7.809257688396507,7.200071764570919,10.860453819091722,17.912280955357783,"+0.0517,+3.4584","-0.019725,-3.80176e-06"
UID_0089844_RVC_003.tbl,HD 168443,66,2,2.6500000000000004,4.978906142366556,4.978777842934183,4.978881520646305,4.979024120683636,"-0.0014,+16.8295","-0.0126251,-1.70557e-05"
UID_0089844_RVC_004.tbl,HD 168443,72,2,6.5,12.4289305117644,12.428930683636468,13.612329796772348,253.5308431462189,"+0.0529,+23.8096","-0.0371449,-9.69592e-05"
UID_0089844_RVC_005.tbl,HD 168443,22,2,6.25,7.914412880161278,7.914390450783332,7.914397868589961,69.27423304472137,"+0.1109,+9.2055","-0.00580871,2.09603e-07"
UID_0089844_RVC_006.tbl,HD 168443,112,2,1.2,3.8656102231096114,3.865599362002184,3.865612548204752,227.56587739448156,"+0.0236,+9.7845","-0.00890274,6.3018e-07"
UID_0090004_RVC_001.tbl,HD 168746,16,1,3.3,3.9844565328866732,3.9840992339195327,3.9846869898434103,3.985699506939598,+0.5642,"-0.00130572,3.89139e-06"
UID_0090004_RVC_002.tbl,HD 168746,154,1,7.0,11.042186502971445,11.041992934562463,11.042483765764427,11.042801297383788,+0.4689,"0.00558064,-4.398e-05"
UID_0090485_RVC_001.tbl,HD 169830,35,2,9.0,11.070354760252387,10.781328527425018,10.78138643664688,11.070407226678189,"-1.0078,+316.0190","-0.122304,0.000152555"
UID_0090593_RVC_001.tbl,HD 170469,35,1,1.51,3.8187027033904464,3.8187026404149664,3.818703274697918,3.8187037025270913,+391.0368,"0.000883045,6.2953e-07"
UID_0091852_RVC_001.tbl,HD 173416,30,1,7.199999999999999,15.252507676647904,15.252375957924835,15.252558607956233,15.25258605738076,+13.0260,"-0.0127935,-1.98062e-05"
UID_0091852_RVC_002.tbl,HD 173416,22,1,25.15,25.20011050379967,25.19969070995111,25.200068245083948,25.200177818886495,+14.6760,"-0.0406078,0.000206484"
UID_0092895_RVC_001.tbl,HD 175541,29,1,1.94,4.793102578544221,4.7930756686689024,4.793103015308991,4.793135682973975,+5.8473,"0.00121451,1.4781e-06"
UID_0093746_RVC_001.tbl,HD 177830,54,2,2.0,4.698774887380251,4.698769915991485,4.698902671402985,4.698936262684918,"-2.0913,-4.5579","-0.000892158,6.5421e-07"
UID_0093746_RVC_002.tbl,HD 177830,29,2,2.2,4.466742526405367,4.466822646910936,4.676602678153539,4.676690161541122,"-192.1107,+39.0888","-0.0103756,5.38381e-06"
UID_0094075_RVC_001.tbl,HD 178911B,14,1,2.6,21.9159834225496,21.91585005118875,21.919142721157485,21.922897205650468,+33.8263,"-0.000975492,3.32178e-05"
UID_0094075_RVC_002.tbl,HD 178911B,40,1,5.7,31.527152221083913,31.52713371193102,31.5271563472165,31.5271585634464,+33.3523,"0.0252512,0.000295417"
UID_0094075_RVC_003.tbl,HD 178911B,44,1,9.0,33.95783742765304,33.957840230637636,33.95784397438194,42.06568926176826,+32.5275,"-0.0438837,8.84508e-05"
UID_0094075_RVC_004.tbl,HD 178911B,7,1,12.0,10.011095092723307,10.010979773856729,10.01107890946401,132.12864962072172,-3.9176,"-0.128139,-0.00120961"
UID_0094256_RVC_001.tbl,HD 179079,74,1,1.22,3.772687424580724,3.7726050573094563,3.772624289146892,3.7727049735643363,+4.9620,"-0.00137697,-2.0691e-06"
UID_0094576_RVC_001.tbl,HD 180314,21,1,4.4,13.819805616621908,13.819796535327866,13.819801613629929,13.81980467261047,+0.1303,"-0.0137775,-3.94634e-05"
UID_0094576_RVC_002.tbl,HD 180314,3,1,4.3,6.755418608522431,6.755418608522431,6.755418608522431,6.755418608522431,+0.0000,"0,0"
UID_0094645_RVC_001.tbl,HD 179949,65,1,5.3,11.081480990242438,11.079187418164993,11.08147242316844,11.081511841411547,+0.0077,"-0.00455435,1.40122e-05"
UID_0094645_RVC_002.tbl,HD 179949,23,1,4.7,8.400357487900713,8.399719821954468,8.399862173800772,8.400170129605426,+0.0078,"-0.00159691,6.82114e-07"
UID_0094645_RVC_003.tbl,HD 179949,20,1,6.1,11.178685314794645,11.177846646629838,11.188306055659616,11.197023609216536,+0.0169,"-0.0125017,7.97858e-05"
UID_0094645_RVC_004.tbl,HD 179949,3,1,2.5,31.88952362252371,31.88952362252371,31.88952362252371,31.88952362252371,+0.0000,"0,0"
UID_0094645_RVC_005.tbl,HD 179949,17,1,9.0,11.008069564677381,11.006956926269648,11.007501595841354,11.007539556079218,+0.0223,"0.00651194,-1.47884e-06"
UID_0094951_RVC_001.tbl,HD 180902,12,1,1.415,3.1008159442748466,3.100806721277198,3.100815431075092,30.02461244302751,+6.3295,"0.0178635,6.71885e-05"
UID_0095124_RVC_001.tbl,HD 181342,17,1,1.35,5.735754487397296,5.735727135597737,5.735730102601538,5.7358330403354545,-20.2479,"0.0531099,0.000115326"
UID_0095467_RVC_001.tbl,HD 181433,107,3,0.53,1.5287675440206825,1.52876324679311,1.528768564758985,1.555585967866453,"+2.9293,-471.9123,+2363.9876","0.0158058,5.44981e-06"
UID_0095740_RVC_001.tbl,HD 183263,34,2,3.1,3.6000106339509608,3.600010109666405,3.600010329967655,3.600010367886209,"+0.6904,-185.5952","-0.00655656,6.51816e-05"
UID_0095740_RVC_002.tbl,HD 183263,29,2,4.2,4.832185627965286,4.832187998763436,4.8321884773327035,4.832191597147096,"+2.0125,+1363.2363","-0.200178,2.92556e-05"
UID_0095740_RVC_003.tbl,HD 183263,41,2,1.5,3.54535713405928,3.5453570896301163,3.96862682608475,3.9896982539105657,"+0.3596,-1270.5148","-0.0140766,-6.50885e-06"
UID_0096078_RVC_001.tbl,HD 231701,17,1,3.18,4.87662569550949,4.876636809851079,4.876643572782728,4.876649447012764,+56.2131,"0.00103441,-1.03307e-05"
UID_0096507_RVC_001.tbl,HD 185269,30,1,5.75,10.134314497485546,10.134302953299164,10.134312230404706,10.13547151670173,-0.0659,"-0.012608,-4.25316e-05"
UID_0096507_RVC_002.tbl,HD 185269,38,1,0.01,15.817689206654029,15.817690822763911,15.81770083069023,15.818146879690126,-0.0525,"0.000985842,0.000121126"
UID_0096901_RVC_001.tbl,16 Cyg B,95,1,5.9,7.12700186356756,7.127002038451752,7.127002250606563,35.51422281762212,-51.6602,"-0.000910245,-1.61297e-07"
UID_0096901_RVC_002.tbl,16 Cyg B,29,1,19.6,16.61067046758881,17.217326888470193,20.120350415693398,25.121327191832044,-60.0626,"0.0149038,1.93791e-05"
UID_0096901_RVC_003.tbl,16 Cyg B,41,1,5.5,8.310619862604277,8.310584933499715,8.310618544256231,36.60192795351681,-58.8746,"-0.0048874,-3.63195e-07"
UID_0096901_RVC_004.tbl,16 Cyg B,450,1,5.6,98.31800497112975,98.31844496495323,99.66364254101737,105.90715032362677,+289.5979,"0.022969,3.26424e-05"
UID_0097336_RVC_001.tbl,HD 187123,65,2,2.5,2.457805755734632,2.455763926821817,2.5687535548880733,3.6387199510762853,"-0.0001,-8.5106","0.000630991,-7.45819e-07"
UID_0097336_RVC_002.tbl,HD 187123,57,2,9.0,11.022874043116033,10.788734654887206,10.940058389723479,11.02622132148672,"+1.5399,-1206.2417","-0.00491769,3.37582e-05"
UID_0097336_RVC_003.tbl,HD 187123,41,2,2.7,3.223815918863836,3.2204373168586944,3.224515071903579,3.227411906913051,"-0.0077,-386.4120","-0.0379402,-4.29364e-05"
UID_0097546_RVC_001.tbl,HD 187085,40,1,4.2,6.589764283460465,6.5897636053339435,6.589770973840307,6.58977186173549,+72.6371,"0.00137672,1.04034e-06"
UID_0097657_RVC_001.tbl,HAT-P-11,53,1,1.19,45.32352980917023,45.32439663623906,45.324443770946466,52.30569502915915,-0.2746,"0.0668768,0.00235811"
UID_0097769_RVC_001.tbl,HD 188015,44,1,2.9,3.9632962150063156,3.9632949374122584,3.9632956897784726,3.9632979251163882,+0.6918,"0.00794728,2.93803e-06"
UID_0097769_RVC_002.tbl,HD 188015,35,1,3.9,7.583526308742926,7.583524888677871,7.583526303074807,7.583526499760886,+2.9451,"0.00877296,7.19397e-06"
UID_0097938_RVC_001.tbl,Xi Aql,26,1,6.5,21.02063716460264,21.020555402612988,21.020605072971204,21.020735612841616,-0.4877,"0.000509873,-5.69999e-05"
UID_0098505_RVC_001.tbl,HD 189733,78,1,0.93,15.608156185175542,15.607126929010947,15.608000513228427,15.611545716420713,+0.1030,"0.0360772,0.00290272"
UID_0098505_RVC_002.tbl,HD 189733,86,1,0.8474999999999999,15.124905091431362,15.124401734177562,15.124745789453272,15.124776395287816,-1.0267,"-0.00305194,-1.30571e-05"
UID_0098714_RVC_001.tbl,HD 190228,51,1,8.0,8.640282674300868,8.640282685218713,8.640289703800978,59.219531207075235,+13.0357,"-0.00101915,-2.06694e-06"
UID_0098714_RVC_002.tbl,HD 190228,42,1,8.55,5.962237131562264,5.962237136956121,18.83019681508765,18.83019939265787,-2.6554,"0.00524792,-1.8788e-05"
UID_0098714_RVC_003.tbl,HD 190228,8,1,6.85,7.135235669830106,7.135235707374457,7.573804233996265,20.587986875512893,+2.7869,"0.0223803,-4.20183e-05"
UID_0099115_RVC_001.tbl,HD 190647,21,1,1.5,3.827501310669374,3.82749138243727,3.827542349203035,3.827582933470972,-7.4677,"0.00734134,-6.20535e-05"
UID_0099711_RVC_001.tbl,HD 192263,31,1,3.2,7.259139659190926,7.259094894736233,7.259165183393996,7.259198825265637,-2.4427,"-0.00204533,1.41385e-06"
UID_0099711_RVC_002.tbl,HD 192263,181,1,7.0,12.758390408172328,12.758377826008592,12.75838103815142,12.75838872911448,-2.4998,"0.012928,1.44776e-05"
UID_0099711_RVC_003.tbl,HD 192263,15,1,3.4,4.80773905531851,4.807742614752231,4.807743804565426,4.807743865768252,+9.8223,"0.0393132,0.000317113"
UID_0099825_RVC_001.tbl,HD 192310,142,2,0.26,0.9081765800621926,0.9081765299508442,0.9081765671846767,1.0576877943649263,"-33.4891,-177.4945","0.000274164,1.15117e-07"
UID_0099894_RVC_001.tbl,HD 192699,34,1,5.095,8.744454145527365,8.744453536474927,8.744454155934596,8.744454297250927,+1.2313,"-0.00915494,1.02746e-05"
UID_0100970_RVC_001.tbl,HD 195019,37,1,2.8,5.575683305604399,5.575678904164397,5.575697988079407,5.575703765107036,-8.6439,"0.00126854,1.6884e-06"
UID_0100970_RVC_002.tbl,HD 195019,117,1,12.0,18.03170765092953,18.030541494250176,18.03121821047255,18.03172582610444,-8.6517,"0.00351143,-4.72423e-06"
UID_0100970_RVC_003.tbl,HD 195019,7,1,7.0,13.403181341109546,13.403179839228253,13.523860978455575,14.80589788364009,-8.7127,"1.12562,-0.0772299"
UID_0100970_RVC_004.tbl,HD 195019,7,1,6.0,7.56483187276515,7.564843018535834,7.564855583452547,7.564863212015962,+9.0850,"2.95268,3.03682"
UID_0100970_RVC_005.tbl,HD 195019,5,1,12.8,9.10318140132619,9.10292905912047,9.102952314577834,9.103194936394651,-8.9550,"1.15179,0.0186611"
UID_0100970_RVC_006.tbl,HD 195019,14,1,2.95,3.8075270024787384,3.80809624707673,3.808097463893029,3.808120081750118,-8.6867,"-0.00504249,7.55957e-05"
UID_0100970_RVC_007.tbl,HD 195019,19,1,6.7,9.01584867461821,9.015786409357972,9.015818542656822,9.015905357603138,-8.6657,"0.00554807,1.78359e-06"
UID_0101966_RVC_001.tbl,HD 196885,33,1,6.4,18.094496241800126,8.569212951685707,18.85473347262626,23.40027398666961,+193.1248,"-0.0513167,-0.000285756"
UID_0101966_RVC_002.tbl,HD 196885,9,1,380.0,196.7204032411892,196.71856198418973,204.8001433717507,204.80016015172976,+38.4998,"0.759865,-0.000145797"
UID_0101966_RVC_003.tbl,HD 196885,69,1,10.0,18.054707552925834,18.054691800715265,18.054702787737373,29.34994772284341,+538.2291,"-0.0766621,-2.98662e-05"
UID_0101966_RVC_004.tbl,HD 196885A,76,1,8.754999999999999,17.128565067979476,17.128561625901156,17.128565006883377,17.128573786653714,+552.5251,"-0.113693,-2.30616e-05"
UID_0103527_RVC_001.tbl,18 Del,51,1,5.9,13.185896720408603,13.185901658662328,13.185905075572537,13.18590748206734,-0.5259,"-0.0194831,4.02209e-07"
UID_0104780_RVC_001.tbl,BD +14 4559,43,1,8.3,11.660182508885367,11.660179495232326,11.660183048078352,11.660190262133638,+24.2607,"-0.0299559,1.6307e-05"
UID_0104903_RVC_001.tbl,HD 202206,95,1,6.0,246.32310437002596,246.32235272157146,248.95380693157884,248.95398132422503,+73.9339,"0.310687,-0.00453862"
UID_0106006_RVC_001.tbl,HD 204313,36,3,5.2,4.59638746579431,4.46994754315652,4.470377003081937,4.5965591296511885,"-11.6534,-16.1152,-1184.6012","-0.00468764,-2.40556e-06"
UID_0106824_RVC_001.tbl,HD 205739,24,1,3.9,7.0929250397609955,7.092938481329228,7.092938986139232,7.092939811638253,-1.3792,"0.0671682,1.392e-05"
UID_0107251_RVC_001.tbl,HD 206610,24,1,1.4,4.843530208675321,4.84352802468744,4.843529477365353,4.843530086981433,+4.5372,"-0.0176208,9.77534e-06"
UID_0107985_RVC_001.tbl,HD 207832,86,2,1.95,8.605142175995862,8.605140299227392,8.60514240223581,8.654160169156539,"+13.1964,+117.5842","-0.00327264,-4.67182e-06"
UID_0108296_RVC_001.tbl,HD 208527,24,1,11.1,98.72297998272145,96.04047935131028,96.04055265795215,119.771327854665,+136.5517,"0.233569,0.00043916"
UID_0108375_RVC_001.tbl,HD 208487,35,1,5.4,8.689538359594788,8.689442012302209,8.689466505379313,8.68999692397159,+9.4714,"0.0029099,1.17486e-06"
UID_0108375_RVC_002.tbl,HD 208487,31,1,5.4,8.082083564202653,8.082229351753638,8.082434801478604,8.456099869993613,+6.7581,"-2.17346e-05,-3.8033e-06"
UID_0108859_RVC_001.tbl,HD 209458,64,1,3.6,4.80548874963489,4.8053065079336985,4.805523612363434,4.8057118546953905,-0.0921,"0.00126941,4.92055e-07"
UID_0108859_RVC_002.tbl,HD 209458,85,1,3.6,13.003685636633982,13.003514623506103,13.003669390449936,13.003685621934451,+1.6838,"0.00140703,-3.69071e-06"
UID_0108859_RVC_003.tbl,HD 209458,141,1,10.0,17.076533688527437,17.07641707537382,17.077411948742323,17.077455071214654,-0.0636,"-0.00865886,2.85452e-05"
UID_0108859_RVC_004.tbl,HD 209458,46,1,11.0,12.976103348281303,12.975883166569266,12.97600734529114,12.976052139506214,+1.6492,"0.000676621,-2.25077e-05"
UID_0108859_RVC_005.tbl,HD 209458,51,1,4.4,16.1509971290891,16.150675789927348,16.15075412834741,16.151096899178253,-0.0886,"0.0120397,-2.77032e-05"
UID_0109378_RVC_001.tbl,HD 210277,69,1,2.2,6.281672429522577,6.281658882047731,6.281665546137931,18.043420350106583,-92.5014,"2.66737e-05,-3.0384e-08"
UID_0109378_RVC_002.tbl,HD 210277,34,1,6.0,9.022382025736352,9.022382026138027,9.022382027959022,28.370281597361153,-89.3465,"-0.0219642,-4.5887e-05"
UID_0109378_RVC_003.tbl,HD 210277,42,1,9.0,8.072052232996393,8.072052101394098,15.889181834740938,15.889217950847602,-97.1955,"-0.0954166,-0.000363211"
UID_0109378_RVC_004.tbl,HD 210277,45,1,2.3,5.483121423580726,5.483120362536542,5.483135937431364,18.26731996993809,-89.0045,"-0.00961636,-7.32828e-06"
UID_0109378_RVC_005.tbl,HD 210277,21,1,6.1,11.194652946807057,11.194650724850428,11.194651398062897,11.194651723684082,-89.2034,"-0.00336868,7.17866e-06"
UID_0109388_RVC_001.tbl,GJ 849,29,2,2.3,4.1257393953012125,4.125738963553219,4.125739503945698,4.125739787250264,"+946.9990,-305.9855","0.00301014,3.9475e-07"
UID_0109577_RVC_001.tbl,HD 210702,29,1,3.73,5.86058311840231,5.86058279129303,5.860583500603107,5.860583744325397,+165.8947,"-0.0321808,-3.74442e-05"
UID_0110813_RVC_001.tbl,HD 212771,20,1,1.82,7.2632674872431435,7.263214333332607,7.263269223204508,7.263270476498501,-1.8712,"-0.00415783,-3.01905e-05"
UID_0110852_RVC_001.tbl,HD 212301,23,1,2.8,6.801944399253708,6.802808541702731,6.803645675074097,6.80385176353491,+0.4216,"0.0263989,0.000123612"
UID_0111143_RVC_001.tbl,HD 213240,30,1,3.9,27.46265908121458,27.462668668439772,42.68175919887161,42.681889875912674,+370.2205,"-0.00152926,-2.65357e-05"
UID_0111143_RVC_002.tbl,HD 213240,72,1,6.0,14.576515629695653,14.576459642019296,14.576511589319257,31.293351586202476,+388.9384,"0.109445,0.000297309"
UID_0113020_RVC_001.tbl,GJ 876,113,4,5.07898,36.27140609009929,36.24746275161007,36.282755178557245,36.28316164579575,"-25.6439,-4.1472,-0.8131,-9.4069","0.0140167,1.56966e-05"
UID_0113020_RVC_002.tbl,GJ 876,54,4,4.65,18.438148721947574,18.430744176262515,18.45169717803537,18.81010290731581,"+5.2331,-5.3336,-0.0023,-43.3788","-0.0251418,2.81877e-05"
UID_0113020_RVC_003.tbl,GJ 876,16,4,24.4,37.56287448039265,37.2596328577474,37.7520795768874,37.99606001728206,"+4.9488,+5.2179,-0.8516,+27.3598","0.0020217,-7.97111e-05"
UID_0113020_RVC_004.tbl,GJ 876,155,4,4.15,43.36091658127725,43.32877175609642,43.34357551785509,43.53288692539589,"-25.7484,-3.6163,+0.5531,+19.7386","-0.00498789,-8.94026e-06"
UID_0113238_RVC_001.tbl,HD 216770,16,1,5.0,7.619936107344446,7.619897363420218,7.619922228114215,7.619934860829729,+43.4239,"0.000503128,5.02985e-05"
UID_0113357_RVC_001.tbl,51 Peg,256,1,6.4,6.896348826180345,6.896324944067093,6.896351762292561,6.8964340664083466,+0.0021,"-0.00328877,-8.23792e-07"
UID_0113357_RVC_002.tbl,51 Peg,111,1,4.7,5.16589869045944,5.165904388027686,5.165910501140072,5.165994669075995,-0.0006,"-0.00861879,1.00877e-05"
UID_0113357_RVC_003.tbl,51 Peg,153,1,7.0,11.77028598288637,11.770236056881142,11.77024672981038,11.770325639002639,-2.0987,"0.000577141,-1.3361e-06"
UID_0113357_RVC_004.tbl,HD 217014,41,1,1.1928341,2.5010409004124847,2.5009296895221973,2.5009301687861374,2.5010804979783314,+0.0179,"-0.000790629,-5.29493e-07"
UID_0113357_RVC_005.tbl,HD 217014,202,1,2.01335145,7.684199399719673,7.684204102312528,7.684580886293451,7.6850414238414695,+0.0261,"-0.00780953,1.0489e-06"
UID_0114322_RVC_001.tbl,HD 218566,56,1,1.27,3.4966247876083023,3.496619354747832,3.496623679939033,3.4966251964148647,-36.4926,"0.000623252,-7.11498e-08"
UID_0114622_RVC_001.tbl,HD 219134,113,6,0.94894,4.411858808334194,4.412200221447855,4.412533889768824,4.413072885694401,"+0.0728,-0.0873,-22.9712,+9.6631,-17.1454,-14.6225","-0.00310626,-1.13339e-06"
UID_0114622_RVC_002.tbl,HD 219134,1,6,0.5304024,0.020237185701213356,0.020237185701213356,0.020237185701213356,0.020237185701213356,"+0.0000,+0.0000,+0.0000,+0.0000,+0.0000,+0.0000","0,0"
UID_0114622_RVC_003.tbl,HD 219134,35,6,1.8099998,5.73335774748843,5.7317851557610435,5.737804108367847,5.739451194353297,"-1.3596,-0.1969,-22.5890,-5.4845,+21.7133,+767.3327","-0.00712027,2.15203e-06"
UID_0114622_RVC_004.tbl,HD 219134,11,6,7.9400001,5.016978863472978,5.003330355601108,5.019433390174186,5.039372879882745,"-0.9090,+1.4073,-11.9814,-6.3320,+43.8346,+39.7172","0.0350462,-6.7925e-05"
UID_0114840_RVC_001.tbl,HD 240237,40,1,7.15,35.2412247607675,35.24121846980577,35.2412251653475,55.170112595249684,+172.0350,"0.0107625,4.70021e-06"
UID_0115100_RVC_001.tbl,HD 219828,22,2,0.655,1.5785852213800828,1.5331169250934467,1.578468389150764,1.5784726681443897,"+1.8719,+8.8206","-0.0113799,-7.8207e-05"
UID_0115218_RVC_001.tbl,HD 220074,32,1,20.35,185.5456835797224,183.82733805609374,183.83038852493658,185.54478719376021,-139.3538,"0.0769169,0.000341721"
UID_0115697_RVC_001.tbl,HD 220773,43,1,4.09,6.5628701657341875,6.56287021321758,6.562870287075727,9.495057006544025,-10.2288,"0.000513243,6.39211e-07"
UID_0116076_RVC_001.tbl,14 And,34,1,5.9,20.784599319578366,20.783825892560507,20.784544610126908,20.78455357408724,-91.0210,"-0.00264451,-6.1421e-06"
UID_0116084_RVC_001.tbl,HD 221287,26,1,2.1,9.065906339114104,9.065899667999373,9.06590332382893,9.06590399832417,+0.6134,"0.00160404,-1.50244e-06"
UID_0116727_RVC_001.tbl,Gamma Ceph,26,1,10.4,15.74168148872362,15.741628694375212,15.741647865624879,15.741681977471437,-310.4693,"-0.734802,-0.000101444"
UID_0116727_RVC_002.tbl,Gamma Cephei,33,1,300.0,799.2838042367745,799.1492282574535,799.5017602439368,805.8843765748297,+74.5686,"-0.71433,-9.02512e-05"
UID_0116727_RVC_003.tbl,Gamma Cephei,29,1,100.0,180.69457004512705,180.69452595809804,180.6945278372536,180.69464597231328,+316.5114,"0.00403077,0.000291564"
UID_0116727_RVC_004.tbl,Gamma Cephei,5,1,400.0,263.96739090857756,263.9671021901435,263.96714040387405,263.9674813921432,+231.6323,"-0.253956,0.000150922"
UID_0116727_RVC_005.tbl,Gamma Cephei,3,1,400.0,42286.71761136289,42286.71761136289,42286.71761136289,42286.71761136289,+0.0000,"0,0"
UID_0116727_RVC_006.tbl,Gamma Cephei,7,1,500.0,765.613794847825,765.5789755674945,765.5926197701781,765.5958273115776,-237.0242,"-0.378834,2.09237e-05"
UID_0116727_RVC_007.tbl,Gamma Cephei,11,1,20.0,522.2564555112486,521.9989765531246,530.5517638736152,552.007654808458,+0.0000,"0,0"
UID_0116727_RVC_008.tbl,Gamma Cephei,43,1,19.0,16.871309246799726,16.871309246799292,16.871309246799775,16.871309246799797,+188.7982,"-0.693855,0.000347041"
UID_0116727_RVC_009.tbl,Gamma Cephei,49,1,15.26,32.954706164434675,32.95448039369043,32.954641900821905,32.954707118142935,-392.4234,"0.183625,0.000264155"
UID_0116727_RVC_010.tbl,Gamma Cephei,39,1,7.9,7.917640558639503,7.917635549986427,7.917639617628076,7.9176416313453215,+82.2573,"0.555353,-6.82535e-05"
UID_0116727_RVC_011.tbl,Gamma Cephei,3,1,230.0,44793.59176777404,44793.59176777404,44793.59176777404,44793.59176777404,+0.0000,"0,0"
UID_0116727_RVC_012.tbl,Gamma Cephei,69,1,10.0,221.50321093075735,221.50301749799152,221.50328098322697,221.50359738197173,-147.3892,"-0.826218,5.90953e-07"
