P_true,snr,K_true,e_true,omega_true,P_rec,K_rec,e_rec,dP_rel,dK_rel,de,chi2,alias
1.0,5.0,26.730709062877025,0.5390731596142212,215.2047735847362,4.895096459431749,2.5731064813194013,0.7006105773515844,3.895096459431749,0.9037396847473504,0.1615374177373632,0.12366766976918028,1
1.0,5.0,21.54837545024076,0.2786421125851575,165.14599685947465,1.140091690947341,15.28092635930371,0.5390975267702807,0.14009169094734109,0.29085483058385375,0.2604554141851232,4.27939734577511,0
1.0,10.0,43.87178629780407,0.34506722786102184,270.94597249357463,113.67269902935304,39.42863728935527,0.0,112.67269902935304,0.10127577159244125,0.34506722786102184,22.33308541905723,1
1.0,10.0,59.74346695860804,0.5364679877438968,298.78155414997076,247.3580019204536,18.5640026709379,0.0,246.3580019204536,0.6892714196884563,0.5364679877438968,9.16738258446006,1
1.0,10.0,42.5630363974362,0.20718904898771498,313.2047019661879,650.3599644964378,252.76363604860705,0.99,649.3599644964378,4.938571526909024,0.782810951012285,0.3295583414200857,1
1.0,10.0,51.74883375840659,0.16824182922935046,163.67870261594598,1305.222881473763,1566.3809073112045,0.24438024409012807,1304.222881473763,29.26891223527808,0.0761384148607776,3.8686575213832652,1
1.0,10.0,43.025653193109854,0.23591165236170397,256.66680359211966,1815.7245752504712,63.85278353420959,0.99,1814.7245752504712,0.48406308319416763,0.754088347638296,4.873147421816287,1
1.0,10.0,54.107756824921665,0.2909805244965284,148.21592196381584,1.0401347156207486,61.20694176992177,0.6075573274633119,0.04013471562074855,0.1312045695771714,0.31657680296678353,4.498364872415872,0
1.0,10.0,49.135748663882495,0.4405349850954772,144.21755088657392,1363.2018747908976,17.121622447883762,0.9623524857797312,1362.2018747908976,0.6515444882094753,0.521817500684254,16.69173525690218,1
1.0,10.0,45.16459230837276,0.43594808367440235,238.4032541706675,0.5000037468657528,8.270308053158297,0.12147644100755815,0.4999962531342472,0.8168851387677617,0.3144716426668442,0.895929149012438,1
1.0,10.0,40.41660476106728,0.4201317280010893,243.36092920519982,103.9970802356166,67.00517825128239,0.99,102.9970802356166,0.6578626197672963,0.5698682719989108,1.1980816372107146,1
1.0,10.0,54.40651661562292,0.31849127457444654,295.99407444357104,4999.999999999999,33.60988741267364,0.8875434054226957,4998.999999999999,0.3822451885658397,0.5690521308482492,3.3800093904148207,1
1.0,10.0,51.03595604950692,0.2056352439873919,105.25497457587596,30.950812888245895,28.8788442660955,0.3798199776051426,29.950812888245895,0.4341470895914664,0.17418473361775066,80.52017905893028,1
1.0,10.0,58.286467557405444,0.08443932796733532,132.47356877731133,8.933739089619568,238.99198061134308,0.99,7.933739089619568,3.100299617161798,0.9055606720326647,25.786742434981196,1
1.0,10.0,42.61161515489701,0.23596841950224628,105.52830816258773,15.514890752449814,44.91222386560275,0.9157505700075906,14.514890752449814,0.05399017855443454,0.6797821505053443,1.3007375433818205,1
1.0,10.0,44.92355873153972,0.14950544390880338,14.658667525774321,123.67129176947158,28.99991710341288,0.4346271626492826,122.67129176947158,0.35446082362453724,0.2851217187404792,4.042366940911918,1
1.0,10.0,40.86760676923964,0.35544874029301504,110.15664549266775,37.955398736104044,20.826439670081324,0.48814882513429997,36.955398736104044,0.49039248156422427,0.13270008484128493,21.91632761543058,1
1.0,10.0,44.52505640632943,0.40549319986572746,88.99184549284792,361.8017462638309,19.57169094352966,0.0,360.8017462638309,0.5604342246100454,0.40549319986572746,3.101158176265209,1
1.0,10.0,43.45298478746977,0.26160987429769356,142.64505114299126,0.5,9.641752017970175,0.12348631083663272,0.5,0.778110708271748,0.13812356346106083,1.1739202117986012,1
1.0,10.0,47.83035511192928,0.10600641325378626,6.369127458385924,1013.1359602525015,19.21372592698695,0.0,1012.1359602525015,0.5982943074115942,0.10600641325378626,57.12425787293619,1
1.0,10.0,42.36337916005931,0.25967373002182353,69.46238774245106,359.75593507269457,42.09189038521334,0.12740605199607088,358.75593507269457,0.0064085722203655795,0.13226767802575265,35.521256119103526,1
1.0,10.0,50.514658165700794,0.15842573233566276,246.6410168005692,0.9680707495080917,23.38409753935342,0.09172770068883378,0.03192925049190831,0.537082930213094,0.06669803164682898,40.05525966764382,0
1.0,10.0,43.82979417500017,0.37953623919465324,93.65494305971936,2213.551552578907,34.83424794443227,0.9134576823178632,2212.551552578907,0.20523815819556862,0.53392144312321,11.783112661274773,1
1.0,10.0,44.37112401461398,0.03936910799155519,355.7853514679214,369.6994959471283,50.04013453489859,0.4315800197721965,368.6994959471283,0.1277635094034912,0.3922109117806413,14.034238555869836,1
1.0,10.0,53.261721516164556,0.5385044601440607,62.47994854686398,0.502331627050695,8.29066458216525,0.09936486818510729,0.497668372949305,0.8443410324307844,0.43913959195895347,0.03485137470691704,1
1.0,10.0,45.8180963484333,0.150507948627091,343.3726715606523,1.2231607486460108,49.4992505609203,0.8244343197153556,0.22316074864601076,0.08034280133536964,0.6739263710882646,16.982282432126254,0
1.0,10.0,48.11331322756902,0.11501890816732484,148.8864313458946,0.9679244762634653,21.21861810096249,0.0,0.03207552373653466,0.5589865532518725,0.11501890816732484,9.153946182187916,0
